Date,ABBV,BIIB,DHR,JNJ,LLY,MRK,NVS,PFE,UNH
2021-04-20,102.5412368774414,273.20001220703125,240.65493774414062,159.2169647216797,186.00619506835938,71.1753921508789,84.30061340332031,36.7746696472168,388.6534729003906
2021-04-21,104.2059097290039,269.8500061035156,243.1923370361328,159.3221435546875,186.33795166015625,71.77326965332031,85.09725952148438,37.24578094482422,390.88818359375
2021-04-22,103.50054168701172,259.0,251.6702423095703,157.97366333007812,182.53219604492188,70.622802734375,84.68453979492188,36.40720748901367,388.6632995605469
2021-04-23,104.75138854980469,262.6300048828125,258.4963684082031,158.29884338378906,184.16184997558594,70.55033111572266,84.7229232788086,36.426055908203125,392.3583984375
2021-04-26,104.76078796386719,269.4599914550781,256.8246154785156,156.9598846435547,182.6980743408203,70.23326873779297,84.28141021728516,36.44489669799805,387.99676513671875
2021-04-27,104.80781555175781,267.3900146484375,256.74505615234375,156.0609130859375,177.80906677246094,70.07927703857422,83.15843200683594,36.228179931640625,386.663818359375
2021-04-28,105.26866149902344,267.6000061035156,257.11322021484375,154.91326904296875,176.18917846679688,69.83467864990234,83.3311996459961,36.5673828125,386.75201416015625
2021-04-29,104.29054260253906,265.3299865722656,255.31216430664062,157.03643798828125,177.79930114746094,66.74562072753906,82.57294464111328,36.36951446533203,393.5737609863281
2021-04-30,104.8642349243164,267.3299865722656,252.68521118164062,155.6305389404297,178.35556030273438,67.48844146728516,81.81468963623047,36.41663360595703,390.87835693359375
2021-05-03,107.85498809814453,275.30999755859375,253.41159057617188,158.0023651123047,181.42945861816406,68.82915496826172,82.91847229003906,37.528446197509766,397.8373718261719
2021-05-04,107.12140655517578,271.0199890136719,254.76486206054688,160.45065307617188,183.65438842773438,68.83821105957031,82.18901062011719,37.641510009765625,403.16925048828125
2021-05-05,108.88951873779297,271.57000732421875,253.242431640625,159.78121948242188,188.15304565429688,70.38727569580078,83.02405548095703,37.66035461425781,404.3062744140625
2021-05-06,109.17167663574219,272.1099853515625,255.7200927734375,160.42198181152344,189.20693969726562,70.45974731445312,83.83989715576172,37.28927230834961,406.7272033691406
2021-05-07,108.86131286621094,274.0400085449219,257.20281982421875,161.14881896972656,190.70001220703125,71.03044128417969,84.42538452148438,37.66035461425781,409.3539733886719
2021-05-10,109.30332946777344,275.6099853515625,257.7500305175781,162.8415985107422,190.05592346191406,70.81304168701172,84.44458770751953,37.92677688598633,412.5296630859375
2021-05-11,108.05249786376953,278.3900146484375,256.6356201171875,161.51222229003906,190.04617309570312,70.16986846923828,83.89749145507812,37.441505432128906,403.522216796875
2021-05-12,108.11831665039062,274.0199890136719,249.0432891845703,160.86192321777344,188.53363037109375,70.65904235839844,84.05105590820312,37.765018463134766,397.31787109375
2021-05-13,109.66072845458984,281.7099914550781,251.42147827148438,162.54513549804688,191.07225036621094,71.28409576416016,84.84770965576172,38.15513610839844,400.4444885253906
2021-05-14,109.50083923339844,280.2099914550781,252.3269805908203,162.79380798339844,192.31703186035156,70.9217529296875,85.38520050048828,38.07901382446289,401.6598815917969
2021-05-17,109.93345642089844,280.3999938964844,249.67018127441406,162.95635986328125,191.65054321289062,72.35302734375,84.99168395996094,38.16464614868164,400.5131530761719
2021-05-18,110.23441314697266,281.010009765625,248.69500732421875,163.01373291015625,190.76841735839844,71.90916442871094,85.13565063476562,38.10755920410156,402.22833251953125
2021-05-19,108.95535278320312,281.75,248.0979766845703,162.65989685058594,192.61109924316406,71.89104461669922,84.13744354248047,37.898231506347656,401.3658447265625
