Date,BAC,C,GS,JPM,MA,MS,SCHW,V,WFC
2013-03-13,10.316814422607422,38.95957946777344,142.87460327148438,38.26702880859375,49.750732421875,18.391355514526367,16.26406478881836,37.23548889160156,27.796321868896484
2013-03-14,10.359586715698242,39.36601638793945,144.859130859375,38.90786361694336,49.72243881225586,18.407503128051758,16.147321701049805,37.53689193725586,27.9475040435791
2013-03-15,10.753100395202637,39.20012664794922,145.63035583496094,38.160213470458984,48.985816955566406,19.045305252075195,16.03955078125,37.04391098022461,28.877336502075195
2013-03-18,10.74454402923584,38.35408020019531,142.9122314453125,37.7711296081543,48.57459259033203,18.56089973449707,15.859938621520996,36.93175506591797,28.544708251953125
2013-03-19,10.87286376953125,37.98082733154297,139.98719787597656,37.534637451171875,48.252952575683594,18.07649040222168,15.761151313781738,36.448116302490234,28.340606689453125
2013-03-20,10.932744979858398,38.22964859008789,141.20050048828125,37.47360610961914,48.91507339477539,18.359058380126953,15.940766334533691,37.22615051269531,28.30280876159668
2013-03-21,10.753100395202637,37.516326904296875,136.73301696777344,36.886165618896484,48.48027038574219,17.810068130493164,15.680319786071777,36.868682861328125,28.076017379760742
2013-03-22,10.74454402923584,37.516326904296875,137.8804473876953,37.21422576904297,48.809452056884766,17.906946182250977,15.752171516418457,37.403724670410156,28.121374130249023
2013-03-25,10.607670783996582,36.90252685546875,137.4196014404297,37.0158576965332,49.044288635253906,17.737407684326172,15.734208106994629,38.31725311279297,28.128938674926758
2013-03-26,10.505019187927246,37.18452835083008,137.82400512695312,37.107418060302734,50.50432586669922,17.93924331665039,15.832991600036621,39.12565994262695,28.196969985961914
2013-03-27,10.46224594116211,36.87763977050781,139.0466766357422,36.44369125366211,50.745792388916016,17.995756149291992,15.716249465942383,39.406028747558594,27.955066680908203
2013-03-28,10.419472694396973,36.69515609741211,138.39773559570312,36.207191467285156,51.03815841674805,17.745485305786133,15.88687801361084,39.68172073364258,27.962631225585938
2013-04-01,10.393807411193848,36.32190704345703,137.353759765625,36.48947525024414,50.67032241821289,17.48712921142578,15.60848331451416,39.09995651245117,27.917268753051758
