Date,ALTR.LS,EDPR.LS,GALP.LS,JMT.LS,NOS.LS,NVG.LS,SEM.LS,SON.LS
2018-04-03,3.8370792865753174,7.752622604370117,11.88296127319336,12.314262390136719,3.1384754180908203,3.473659038543701,15.498695373535156,0.8359084129333496
2018-04-04,3.8442111015319824,7.757467746734619,11.956865310668945,12.149959564208984,3.1253979206085205,3.445904493331909,15.970396041870117,0.837432324886322
2018-04-05,3.8870041370391846,7.791386127471924,12.431406021118164,12.550182342529297,3.1763978004455566,3.4955697059631348,15.953551292419434,0.856482207775116
2018-04-06,3.9797213077545166,7.752622604370117,12.291376113891602,12.040425300598145,3.158090353012085,3.4532082080841064,15.936701774597168,0.837432324886322
2018-04-09,3.9297969341278076,7.723550319671631,12.341940879821777,12.082552909851074,3.1711671352386475,3.4473652839660645,15.73454475402832,0.8366703987121582
2018-04-10,3.9297969341278076,7.776849269866943,12.466411590576172,12.057276725769043,3.1437058448791504,3.4327571392059326,15.785085678100586,0.8572442531585693
2018-04-11,3.9226648807525635,7.757467746734619,12.559765815734863,12.196301460266113,3.1842446327209473,3.4254541397094727,15.448158264160156,0.8458142876625061
2018-04-12,3.951193332672119,7.7720046043396,12.583102226257324,12.078341484069824,3.1933979988098145,3.4371402263641357,15.768237113952637,0.8412423133850098
2018-04-13,3.944061040878296,7.849531173706055,12.318603515625,12.010933876037598,3.1881673336029053,3.454669237136841,15.835623741149902,0.838956356048584
2018-04-16,3.908400297164917,7.7623138427734375,12.22136116027832,12.082552909851074,3.1907830238342285,3.4181504249572754,15.633465766906738,0.8343844413757324
2018-04-17,3.9012680053710938,7.757467746734619,12.24081039428711,11.968805313110352,3.182936668395996,3.450287103652954,15.768237113952637,0.8549582362174988
2018-04-18,3.993985414505005,7.67509651184082,12.400286674499512,11.968805313110352,3.2855911254882812,3.479501247406006,15.700854301452637,0.8755320906639099
2018-04-19,4.129495620727539,7.641179084777832,12.532538414001465,11.95616626739502,3.2352445125579834,3.4984912872314453,15.684005737304688,0.8724841475486755
2018-04-20,4.207949161529541,7.660560131072998,12.408065795898438,11.964592933654785,3.2365522384643555,3.48388409614563,15.532389640808105,0.8701980710029602
2018-04-23,4.286402225494385,7.684786796569824,12.637557983398438,11.833992958068848,3.223475456237793,3.49703049659729,15.41446304321289,0.8747701048851013
2018-04-24,4.386252403259277,7.723550319671631,12.536425590515137,12.112044334411621,3.222167491912842,3.5452349185943604,15.582926750183105,0.8785800933837891
2018-04-25,4.293535232543945,7.704168796539307,12.27581787109375,12.078341484069824,3.198629140853882,3.520402669906616,15.498695373535156,0.8717222213745117
2018-04-26,4.25787353515625,7.7720046043396,12.357501029968262,12.103617668151855,3.2391672134399414,3.5262460708618164,15.330232620239258,0.8587682247161865
2018-04-27,4.279270648956299,7.810767650604248,12.443073272705078,12.34375286102295,3.2169368267059326,3.5642249584198,15.633465766906738,0.8610541820526123
2018-04-30,4.2721381187438965,7.7717132568359375,12.380839347839355,12.251068115234375,3.220860004425049,3.5350100994110107,15.616622924804688,0.8595302700996399
2018-05-02,4.350591659545898,7.815648555755615,12.283596992492676,12.019360542297363,3.203859806060791,3.5671465396881104,15.582926750183105,0.8519102931022644
2018-05-03,4.329195022583008,7.815648555755615,12.380839347839355,11.95616626739502,3.203859806060791,3.5642249584198,15.616622924804688,0.8557202219963074
2018-05-04,4.322063446044922,7.810766696929932,12.548094749450684,11.779226303100586,3.198629140853882,3.5393927097320557,15.582926750183105,0.8610541820526123
2018-05-07,4.357723236083984,7.849821090698242,12.808703422546387,11.543305397033691,3.1933979988098145,3.6372623443603516,16.122013092041016,0.8701980710029602
2018-05-08,4.371987819671631,7.849821090698242,12.672566413879395,11.881126403808594,3.20255184173584,3.605125904083252,16.15570640563965,0.8663880825042725
2018-05-09,4.450440883636475,7.742422580718994,12.789255142211914,11.934049606323242,3.1855523586273193,3.612429618835449,16.071474075317383,0.8717222213745117
2018-05-10,4.421912670135498,7.6154985427856445,13.022634506225586,11.920819282531738,3.1933979988098145,3.6197333335876465,16.105167388916016,0.8686741590499878
2018-05-11,4.379119873046875,7.659433364868164,13.314360618591309,12.031074523925781,3.2561676502227783,3.6299586296081543,16.122013092041016,0.8709600567817688
2018-05-14,4.557422637939453,7.864466190338135,13.364927291870117,12.189841270446777,3.2339370250701904,3.6372623443603516,15.987239837646484,0.8633402585983276
2018-05-15,4.75712251663208,7.883992671966553,13.287134170532227,12.12809944152832,3.1724750995635986,3.8271594047546387,16.54317283630371,0.8572442531585693
2018-05-16,5.384748458862305,7.840057373046875,13.186001777648926,12.185430526733398,3.155475378036499,3.92576003074646,17.3096866607666,0.8656261563301086
