Date,COST,KO,PEP,PG,PM,UL,WMT
2018-03-07,175.37196350097656,37.641876220703125,96.23346710205078,69.61157989501953,81.8663330078125,44.84040069580078,80.37493133544922
2018-03-08,173.8087921142578,38.18305206298828,98.19598388671875,70.3238754272461,83.48237609863281,45.6734619140625,81.02001953125
2018-03-09,176.51393127441406,38.500885009765625,98.5989990234375,70.60530090332031,82.94624328613281,45.936973571777344,81.75723266601562
2018-03-12,177.2533721923828,38.25177001953125,98.78298950195312,70.22714233398438,82.05782318115234,45.78396987915039,81.15824127197266
2018-03-13,175.46560668945312,38.28614044189453,99.5277099609375,70.10404205322266,82.1343994140625,45.07842254638672,81.37018585205078
2018-03-14,172.816650390625,37.93949508666992,98.66033935546875,69.47090148925781,80.88599395751953,45.341941833496094,80.78961944580078
2018-03-15,173.64031982421875,37.84416580200195,98.11712646484375,69.18069458007812,80.4111328125,44.40688705444336,80.64220428466797
2018-03-16,173.97731018066406,37.66218566894531,97.81049346923828,69.44449615478516,79.23931884765625,44.661903381347656,82.17192077636719
2018-03-19,172.36737060546875,37.488868713378906,96.68905639648438,69.17189025878906,77.9219741821289,44.80640411376953,80.58687591552734
2018-03-20,175.3625946044922,37.40220642089844,96.2860336303711,68.86409759521484,76.79611206054688,44.84891128540039,81.04766082763672
2018-03-21,174.1645050048828,37.263553619384766,95.26973724365234,67.747314453125,75.6736068725586,44.56839370727539,81.25960540771484
2018-03-22,170.95401000976562,37.055572509765625,94.56884765625,67.19327545166016,75.6116714477539,44.68739700317383,80.30122375488281
2018-03-23,169.2691650390625,36.682945251464844,93.0005874633789,66.75361633300781,74.03237915039062,44.69590377807617,78.71621704101562
2018-03-26,175.24090576171875,36.99490737915039,93.57881927490234,67.19327545166016,74.58979034423828,45.0869255065918,80.63298797607422
2018-03-27,171.43130493164062,37.168235778808594,94.30598449707031,68.40682220458984,74.88394927978516,45.04441833496094,79.29676818847656
2018-03-28,171.86187744140625,37.54086685180664,95.65522766113281,69.3301773071289,77.25287628173828,46.83802795410156,80.88175964355469
2018-03-29,176.37351989746094,37.63619613647461,95.62894439697266,69.71710205078125,76.95096588134766,47.22905731201172,81.98762512207031
2018-04-02,171.05691528320312,36.97757339477539,93.7890853881836,68.06387329101562,75.51103210449219,46.50651168823242,78.83601379394531
2018-04-03,170.9259033203125,37.59286117553711,94.78785705566406,68.99602508544922,77.29930877685547,47.00804138183594,79.98789978027344
2018-04-04,173.6497039794922,38.33812713623047,96.53135681152344,69.51485443115234,78.1276626586914,47.94310760498047,80.37493896484375
2018-04-05,174.3330078125,38.47677993774414,96.87303161621094,69.2950210571289,78.73149871826172,47.994110107421875,80.91864013671875
2018-04-06,172.1895294189453,38.060821533203125,95.76036834716797,68.96963500976562,78.20507049560547,47.93460464477539,79.88652038574219
2018-04-09,172.61073303222656,37.982826232910156,95.83045959472656,68.73220825195312,77.95733642578125,47.8921012878418,79.50871276855469
2018-04-10,171.80575561523438,38.12147903442383,95.84797668457031,68.91688537597656,78.26702117919922,47.62858963012695,79.66535186767578
2018-04-11,172.8353729248047,38.12147903442383,95.21717834472656,68.82894134521484,77.97285461425781,47.50107955932617,79.1677474975586
2018-04-12,176.73855590820312,38.1561393737793,94.89300537109375,68.40682220458984,77.60897827148438,47.37357711791992,78.72542572021484
2018-04-13,176.8228302001953,38.57211685180664,95.72531127929688,68.91688537597656,78.8476333618164,47.65408706665039,79.26911926269531
2018-04-16,182.1300048828125,38.71942901611328,96.3035659790039,69.12791442871094,79.6991958618164,47.679595947265625,80.0247802734375
2018-04-17,183.45916748046875,38.89274978637695,95.38362884521484,68.96963500976562,79.97014617919922,47.76459503173828,81.00157928466797
2018-04-18,183.93650817871094,38.57211685180664,93.72775268554688,68.76737213134766,78.53024291992188,47.739097595214844,80.69747161865234
2018-04-19,182.5886688232422,38.39879608154297,92.49242401123047,66.51930236816406,66.2986068725586,46.532020568847656,80.99235534667969
2018-04-20,181.17526245117188,37.90483093261719,89.78520965576172,65.49867248535156,65.23800659179688,46.02198028564453,80.15379333496094
2018-04-23,180.9787139892578,38.112815856933594,89.87281799316406,64.78864288330078,64.77349853515625,45.81797409057617,79.34284973144531
2018-04-24,180.1924285888672,37.324214935302734,88.87401580810547,64.34489440917969,63.86000061035156,46.4895133972168,79.73909759521484
2018-04-25,181.5590057373047,36.769596099853516,88.61995697021484,64.16738891601562,63.33356857299805,46.50651168823242,80.32886505126953
2018-04-26,182.76649475097656,37.04690933227539,90.46857452392578,64.5667724609375,63.08584213256836,46.906036376953125,81.03843688964844
2018-04-27,184.00204467773438,37.53219223022461,89.110595703125,64.6200180053711,63.914188385009766,47.49258041381836,80.43948364257812
2018-04-30,184.54490661621094,37.44554138183594,88.43595886230469,64.20287322998047,63.48067855834961,47.57758712768555,81.51763153076172
2018-05-01,183.9739227294922,36.908241271972656,86.85018157958984,63.86564254760742,62.86133575439453,47.08454895019531,80.55003356933594
2018-05-02,181.58709716796875,36.44895935058594,85.18555450439453,62.960357666015625,62.0097770690918,45.707462310791016,79.56400299072266
2018-05-03,180.66041564941406,36.301631927490234,85.50971221923828,63.333126068115234,62.272987365722656,45.998226165771484,79.462646484375
2018-05-04,182.7009735107422,36.70893478393555,86.72752380371094,64.28276062011719,63.380035400390625,46.34987258911133,80.66061401367188
2018-05-07,180.7072296142578,36.51828384399414,86.06168365478516,63.88336944580078,63.10133743286133,46.31557083129883,78.76228332519531
2018-05-08,182.03640747070312,36.23230743408203,84.80005645751953,63.40412902832031,62.559425354003906,46.94167709350586,79.01110076904297
2018-05-09,183.49655151367188,36.20631408691406,84.24810791015625,64.22952270507812,63.47291946411133,47.63642120361328,76.54141998291016
2018-05-10,183.4778289794922,36.552947998046875,85.2205810546875,64.92178344726562,64.25481414794922,47.92803955078125,76.6805191040039
2018-05-11,183.768798828125,36.51828384399414,85.36076354980469,65.11702728271484,62.86133575439453,47.96235275268555,77.32037353515625
2018-05-14,183.88145446777344,36.431617736816406,85.11546325683594,65.03714752197266,62.5981330871582,48.05669403076172,78.25699615478516
2018-05-15,183.50599670410156,36.15431213378906,84.80882263183594,64.7442626953125,61.8781623840332,47.53349304199219,78.37753295898438
2018-05-16,186.53810119628906,36.006988525390625,85.1505126953125,65.25904083251953,62.621360778808594,47.28477096557617,79.87052917480469
2018-05-17,187.37359619140625,36.65693664550781,85.79006958007812,65.64064025878906,62.73747634887695,47.40484619140625,78.34970092773438
2018-05-18,186.77284240722656,36.552947998046875,85.43086242675781,65.18803405761719,62.512962341308594,47.83369064331055,77.56147766113281
2018-05-21,187.39236450195312,36.75226593017578,87.18310546875,65.72940063476562,62.04846954345703,48.065277099609375,78.3682632446289
2018-05-22,186.78219604492188,36.613609313964844,87.55108642578125,65.70278930664062,61.831722259521484,48.168190002441406,77.31109619140625
2018-05-23,186.0030517578125,36.74360275268555,88.00666809082031,65.83590698242188,63.248409271240234,48.01380920410156,76.97726440429688
2018-05-24,186.7071075439453,36.67427062988281,87.77013397216797,65.4720230102539,63.178749084472656,47.85942459106445,76.82888793945312
2018-05-25,186.20957946777344,36.74360275268555,87.8840103149414,65.95128631591797,62.1955680847168,47.730770111083984,76.46723937988281
2018-05-29,184.68881225585938,36.986244201660156,88.5761489868164,65.72053527832031,61.367225646972656,47.31050109863281,76.41161346435547
2018-05-30,187.4111785888672,37.37621307373047,89.2156982421875,66.466064453125,62.18008804321289,48.08242416381836,78.00659942626953
2018-05-31,186.09690856933594,37.263553619384766,88.63923645019531,64.93952941894531,61.57625198364258,47.41342544555664,76.54143524169922
2018-06-01,185.054931640625,37.36754608154297,88.63923645019531,65.18803405761719,60.523399353027344,47.49060821533203,76.95870208740234
2018-06-04,186.45361328125,37.68818664550781,88.52430725097656,65.83590698242188,60.70145034790039,47.7136116027832,79.21211242675781
2018-06-05,185.72142028808594,37.3588752746582,88.60386657714844,65.6495361328125,60.00472640991211,47.79939651489258,78.47026062011719
2018-06-06,185.5524444580078,37.66218566894531,89.15206909179688,65.98680114746094,59.49376678466797,47.33623123168945,78.41462707519531
2018-06-07,190.16168212890625,37.64485168457031,89.44384765625,67.23819732666016,59.91180419921875,47.087501525878906,78.77628326416016
2018-06-08,191.2787628173828,38.08681869506836,90.61981201171875,68.49847412109375,61.48334884643555,47.56779861450195,78.22915649414062
2018-06-11,191.9734344482422,38.242801666259766,91.25640869140625,68.80909729003906,62.29619598388672,47.7136116027832,78.17351531982422
2018-06-12,192.33018493652344,38.48544692993164,92.37931823730469,68.55171203613281,62.18008804321289,47.83369064331055,77.98805236816406
2018-06-13,191.60736083984375,38.2861442565918,93.07781219482422,67.86833953857422,62.0097770690918,47.37053680419922,77.978759765625
2018-06-14,192.5554962158203,38.102535247802734,92.95404815673828,67.44232940673828,62.59038162231445,45.998226165771484,77.7005615234375
2018-06-15,194.6207275390625,38.57466125488281,95.14681243896484,68.67596435546875,63.38775634765625,46.55572509765625,77.61711883544922
2018-06-18,193.57872009277344,38.0762939453125,93.17508697509766,67.30918884277344,61.9555778503418,45.97248840332031,76.9679946899414
2018-06-19,194.81787109375,38.12001037597656,93.6878890991211,67.74407196044922,62.58263397216797,45.89530563354492,77.53366088867188
2018-06-20,195.24029541015625,37.822750091552734,93.5552749633789,67.31806182861328,63.2871208190918,46.324153900146484,77.53366088867188
2018-06-21,197.09902954101562,37.674110412597656,94.81965637207031,67.84170532226562,62.392120361328125,46.47853088378906,78.09005737304688
2018-06-22,198.169189453125,37.81401062011719,95.81879425048828,68.7203369140625,62.95738983154297,47.20757293701172,78.65571594238281
2018-06-25,198.77938842773438,38.102535247802734,96.36697387695312,69.03984069824219,62.784664154052734,47.03603744506836,80.18582916259766
2018-06-26,197.22103881835938,37.883949279785156,95.53585052490234,69.22624206542969,62.62763977050781,46.92453384399414,79.73143768310547
2018-06-27,197.16473388671875,37.6566276550293,95.73036193847656,68.95110321044922,62.72970962524414,46.752994537353516,80.57528686523438
2018-06-28,195.92556762695312,38.00635528564453,96.09290313720703,69.27059936523438,64.11148071289062,46.82161331176758,79.62013244628906
2018-06-29,196.17906188964844,38.34733581542969,96.2608871459961,69.27947235107422,63.38919448852539,47.41342544555664,79.42542266845703
2018-07-02,195.24969482421875,38.25115966796875,96.84442901611328,69.34161376953125,62.996646881103516,46.778724670410156,77.89531707763672
2018-07-03,194.43292236328125,38.460994720458984,96.19898223876953,69.13748168945312,63.687538146972656,47.5163459777832,78.30335235595703
2018-07-05,196.32920837402344,39.046791076660156,96.86212921142578,70.30011749267578,64.40196990966797,47.85084533691406,78.42391204833984
2018-07-06,196.77984619140625,39.029300689697266,96.8709716796875,70.38887023925781,64.5825424194336,47.77365493774414,78.3682632446289
2018-07-09,198.01895141601562,38.8194580078125,95.27944946289062,69.10197448730469,64.51972961425781,47.679317474365234,79.68506622314453
2018-07-10,198.73240661621094,39.31782913208008,99.8153076171875,70.84151458740234,64.9044418334961,47.95376968383789,80.87203979492188
2018-07-11,198.02835083007812,39.16044235229492,99.5058364868164,70.25574493408203,65.03791046142578,47.17326736450195,80.24146270751953
2018-07-12,200.9103240966797,39.05552673339844,98.6128158569336,70.01612091064453,65.3205337524414,47.379119873046875,80.23216247558594
2018-07-13,203.2759552001953,39.11672592163086,99.6384506225586,70.38887023925781,64.91229248046875,47.63642120361328,81.32642364501953
2018-07-16,201.68946838378906,39.10798645019531,99.877197265625,70.58413696289062,64.31559753417969,47.550655364990234,81.27079010009766
2018-07-17,201.83026123046875,39.562625885009766,101.57482147216797,71.02787780761719,64.63750457763672,47.087501525878906,81.78081512451172
2018-07-18,201.8021240234375,39.44896697998047,101.53060913085938,70.75276184082031,64.49620056152344,47.01030731201172,81.6695327758789
2018-07-19,204.21469116210938,39.44022750854492,102.36173248291016,70.5082778930664,63.514808654785156,48.314002990722656,81.344970703125
2018-07-20,205.29428100585938,39.5888557434082,102.57394409179688,70.4634780883789,66.19200134277344,48.96585464477539,81.66024780273438
2018-07-23,205.43504333496094,39.300331115722656,101.14155578613281,70.31124877929688,65.33625030517578,48.271121978759766,81.26152038574219
2018-07-24,205.19097900390625,39.571372985839844,101.45101928710938,70.74110412597656,65.60317993164062,48.33974075317383,81.56754302978516
2018-07-25,207.1811065673828,40.297061920166016,101.86659240722656,71.17098999023438,65.7994613647461,48.57988739013672,81.51188659667969
2018-07-26,208.13865661621094,40.42820739746094,101.68091583251953,71.72622680664062,66.30976104736328,48.09099578857422,81.81790161132812
2018-07-27,206.1954345703125,40.40196990966797,101.0443115234375,72.16506958007812,67.10272216796875,48.44265365600586,81.72517395019531
2018-07-30,205.68850708007812,40.41946029663086,100.95587921142578,71.82476043701172,68.00560760498047,48.622772216796875,82.42066955566406
2018-07-31,205.31300354003906,40.76918411254883,101.68091583251953,72.4337387084961,67.75436401367188,48.89723205566406,82.74523162841797
2018-08-01,203.82980346679688,40.5593376159668,100.451904296875,72.2277603149414,67.1576919555664,48.89723205566406,81.82718658447266
2018-08-02,207.575439453125,40.37574005126953,101.40682983398438,73.436767578125,67.51883697509766,49.01222229003906,82.30939483642578
2018-08-03,208.42967224121094,40.760433197021484,102.8303451538086,73.7323226928711,68.17831420898438,49.081390380859375,83.08833312988281
2018-08-06,209.07737731933594,40.78667068481445,103.78526306152344,73.90248107910156,67.63658905029297,49.07273864746094,83.15325927734375
2018-08-07,210.14756774902344,40.65550994873047,100.99125671386719,74.00994110107422,67.14984130859375,49.33210372924805,83.2459945678711
2018-08-08,210.82347106933594,40.349510192871094,100.34581756591797,73.75022888183594,65.7523422241211,49.31482696533203,83.50563049316406
2018-08-09,204.87181091308594,40.52436065673828,100.53147888183594,72.89945220947266,66.26266479492188,49.159202575683594,83.02062225341797
2018-08-10,206.81503295898438,40.28831481933594,99.79759979248047,72.92631530761719,64.81806945800781,48.10442352294922,84.11188507080078
2018-08-13,206.11099243164062,40.069725036621094,99.93022918701172,73.00690460205078,64.26850891113281,48.32057571411133,83.60824584960938
2018-08-14,208.4015350341797,40.1221923828125,100.00096130371094,72.81884002685547,64.62181091308594,48.432960510253906,84.73681640625
2018-08-15,208.09173583984375,40.28831481933594,100.31043243408203,73.7054443359375,65.48541259765625,48.26005172729492,84.14920806884766
2018-08-16,209.51858520507812,40.41071319580078,101.01776885986328,74.95030212402344,66.48249816894531,48.44160842895508,92.00264739990234
2018-08-17,211.8560791015625,40.74294662475586,101.64554595947266,74.95030212402344,66.77299499511719,48.71826934814453,91.26580047607422
2018-08-20,213.42381286621094,40.85661697387695,101.5394515991211,74.90550231933594,66.40398406982422,49.02951431274414,89.54029846191406
2018-08-21,214.54090881347656,40.41071319580078,100.54915618896484,75.13836669921875,65.57962036132812,49.19377899169922,89.6148910522461
2018-08-22,215.1698760986328,40.157161712646484,99.24057006835938,74.6816177368164,64.71602630615234,49.36669158935547,89.23248291015625
2018-08-23,215.4514617919922,39.95607376098633,98.96646118164062,74.54729461669922,64.62964630126953,48.95170211791992,88.77544403076172
2018-08-24,217.11306762695312,39.894874572753906,99.16099548339844,74.6547622680664,62.564849853515625,49.32345962524414,88.56092834472656
2018-08-27,215.93960571289062,39.947330474853516,99.3908920288086,74.72640228271484,63.01233673095703,49.79898452758789,88.17850494384766
2018-08-28,216.15554809570312,39.66754913330078,98.29450225830078,74.7622299194336,62.41566848754883,49.81626510620117,89.60555267333984
2018-08-29,216.08982849121094,39.63257598876953,99.07257843017578,74.77118682861328,62.07022476196289,49.920021057128906,89.20449829101562
2018-08-30,217.22850036621094,39.300331115722656,98.9930191040039,74.69952392578125,61.685523986816406,49.669288635253906,89.63353729248047
2018-08-31,219.3930206298828,38.96809387207031,99.0372314453125,74.2875747680664,61.15165328979492,49.167842864990234,89.40969848632812
2018-09-04,220.85165405273438,39.13421630859375,98.1441879272461,74.06366729736328,60.95537185668945,48.27733612060547,88.94334411621094
2018-09-05,221.7268829345703,39.676300048828125,100.01866912841797,74.5920639038086,61.85824966430664,47.836402893066406,90.11856842041016
2018-09-06,222.7338409423828,40.01727294921875,101.18473815917969,74.0188980102539,61.72477722167969,47.21392822265625,89.96000671386719
2018-09-07,227.23216247558594,39.97355651855469,100.50718688964844,73.3561782836914,61.709083557128906,47.33496856689453,89.38172149658203
2018-09-10,228.8507843017578,40.270816802978516,101.24713134765625,73.77710723876953,61.53635025024414,48.043907165527344,90.37973022460938
2018-09-11,229.82012939453125,40.23584747314453,101.03316497802734,73.44573211669922,60.80620193481445,48.337860107421875,90.13719940185547
2018-09-12,228.15444946289062,40.42820739746094,101.49675750732422,74.43087005615234,62.847476959228516,48.683685302734375,89.51229858398438
2018-09-13,227.05335998535156,40.41056442260742,102.51305389404297,74.73535919189453,62.6354866027832,48.53670883178711,88.7195053100586
2018-09-14,221.5104217529297,40.5516471862793,102.13861846923828,74.87864685058594,62.28220748901367,48.23411178588867,88.22515106201172
2018-09-17,218.32958984375,40.84262466430664,102.87858581542969,75.45182037353516,63.043766021728516,48.35515594482422,88.43968200683594
2018-09-18,220.54112243652344,40.498741149902344,101.61266326904297,75.22792053222656,63.067291259765625,48.216819763183594,89.00862884521484
2018-09-19,220.0706024169922,40.52518844604492,101.42542266845703,75.22792053222656,63.522666931152344,47.153404235839844,88.8314208984375
2018-09-20,220.13645935058594,41.124778747558594,102.71810913085938,76.4458999633789,64.81023406982422,48.3724479675293,89.3071060180664
2018-09-21,220.92698669433594,41.071876525878906,102.4417495727539,76.85786437988281,65.7523422241211,48.32057571411133,89.44700622558594
2018-09-24,219.59063720703125,40.62217712402344,100.08818817138672,75.46971893310547,64.0722427368164,47.594337463378906,88.5329360961914
2018-09-25,219.2047882080078,40.278297424316406,99.82073974609375,74.4398193359375,63.6263542175293,47.412776947021484,88.70084381103516
2018-09-26,220.032958984375,40.42819595336914,99.40174102783203,74.56520080566406,64.09612274169922,47.646209716796875,88.22515106201172
2018-09-27,220.21177673339844,40.569271087646484,99.00055694580078,74.20696258544922,64.90029907226562,47.78453826904297,87.79610443115234
2018-09-28,221.03990173339844,40.727996826171875,99.66919708251953,74.538330078125,64.92418670654297,47.525177001953125,87.59090423583984
2018-10-01,220.8234405517578,40.76326370239258,98.69746398925781,74.93238830566406,65.14714050292969,47.74995422363281,88.04792785644531
2018-10-02,222.42327880859375,41.01014709472656,96.92339324951172,75.55032348632812,66.50071716308594,47.23121643066406,88.74746704101562
2018-10-03,219.4589080810547,40.44583511352539,95.85358428955078,74.35922241210938,66.01502227783203,47.23121643066406,87.7401351928711
2018-10-04,218.0284423828125,40.42819595336914,95.04234313964844,73.36512756347656,66.73958587646484,46.08135223388672,87.87071990966797
2018-10-05,205.92620849609375,40.45465850830078,94.93534851074219,73.57111358642578,66.96253967285156,46.02947998046875,87.03128051757812
2018-10-08,210.735107421875,40.98371124267578,96.45088195800781,73.79501342773438,67.59153747558594,46.0554084777832,88.31843566894531
2018-10-09,210.9609375,40.90433883666992,96.38848114013672,73.61589050292969,67.38452911376953,46.115928649902344,90.547607421875
2018-10-10,208.02484130859375,40.278297424316406,95.69312286376953,72.93524932861328,67.3765640258789,45.744163513183594,89.3164291381836
2018-10-11,208.7494659423828,39.36128234863281,93.6604995727539,70.6336441040039,65.53727722167969,44.8104362487793,87.60023498535156
2018-10-12,213.57716369628906,39.396549224853516,93.85663604736328,70.80379486083984,65.53727722167969,45.000633239746094,88.43035888671875
2018-10-15,211.2809295654297,39.5993537902832,94.16866302490234,71.76205444335938,66.47682189941406,45.562599182128906,87.5069580078125
2018-10-16,214.26412963867188,40.110774993896484,95.7376937866211,72.55015563964844,66.48480987548828,46.21103286743164,89.3630599975586
2018-10-17,215.02639770507812,40.43701934814453,96.557861328125,73.31138610839844,67.32878875732422,45.93437576293945,90.06259155273438
2018-10-18,215.11109924316406,40.21657943725586,96.21910095214844,72.49555206298828,69.68562316894531,45.061161041259766,89.69883728027344
2018-10-19,216.1368865966797,40.851436614990234,98.32302856445312,78.8741455078125,70.72867584228516,46.703834533691406,90.6128921508789
2018-10-22,215.56283569335938,40.53400802612305,97.52960205078125,78.24169921875,69.67766571044922,46.45309829711914,90.60356903076172
2018-10-23,215.2711181640625,40.87789535522461,98.18040466308594,78.7476577758789,70.46593475341797,46.95456314086914,91.21915435791016
2018-10-24,210.57513427734375,41.204139709472656,100.70333099365234,80.82567596435547,71.02327728271484,46.51362609863281,90.99529266357422
2018-10-25,213.05958557128906,41.01014709472656,100.60526275634766,80.41006469726562,72.16188049316406,46.91132354736328,92.50629425048828
2018-10-26,205.3333282470703,40.48992156982422,98.46566772460938,79.38008880615234,70.8640365600586,46.150508880615234,92.2824478149414
2018-10-29,209.31405639648438,40.966068267822266,100.64092254638672,79.72342681884766,72.0265121459961,45.95166015625,93.0845947265625
2018-10-30,214.49000549316406,41.99771499633789,101.42542266845703,80.58174133300781,72.03448486328125,46.358001708984375,95.52830505371094
2018-10-31,215.15818786621094,42.21815490722656,100.1862564086914,80.12095642089844,70.12355041503906,45.8046875,93.53228759765625
2018-11-01,216.07098388671875,42.09471130371094,99.41065979003906,80.94313049316406,70.34647369384766,46.66704177856445,93.81208801269531
2018-11-02,216.5980224609375,42.32395553588867,99.10755157470703,81.14189910888672,70.66497039794922,46.37930679321289,94.52095031738281
2018-11-05,220.63522338867188,42.93236541748047,101.97815704345703,82.39773559570312,71.30196380615234,46.64089584350586,95.98530578613281
2018-11-06,222.76205444335938,43.30269241333008,102.70918273925781,82.67781066894531,70.68089294433594,46.606014251708984,96.37706756591797
2018-11-07,226.20640563964844,43.531959533691406,103.06578063964844,82.47905731201172,70.91976928710938,47.164058685302734,97.3004379272461
2018-11-08,225.1687469482422,43.49668502807617,103.46696472167969,82.54230499267578,71.2462387084961,46.54497528076172,97.82274627685547
2018-11-09,224.26318359375,43.8052978515625,104.73289489746094,83.49095916748047,71.00735473632812,47.04198455810547,98.45698547363281
2018-11-12,221.18797302246094,43.97282791137695,104.27824401855469,83.75296020507812,70.03595733642578,46.510093688964844,96.88072204589844
2018-11-13,220.86724853515625,43.96401596069336,104.42977905273438,84.44864654541016,68.79385375976562,47.10302734375,96.01329803466797
2018-11-14,220.08433532714844,43.87582778930664,103.992919921875,84.46671295166016,68.07723999023438,46.97222900390625,94.69817352294922
2018-11-15,216.90536499023438,43.85820388793945,104.12666320800781,84.77389526367188,68.33999633789062,47.34717559814453,92.84207916259766
2018-11-16,217.92413330078125,44.23735427856445,105.50847625732422,84.76486206054688,68.73809814453125,47.76570510864258,91.11656951904297
2018-11-19,215.77334594726562,44.53714370727539,106.09686279296875,84.28601837158203,69.77320861816406,47.669795989990234,90.26779174804688
2018-11-20,206.8779296875,43.540775299072266,103.4134521484375,83.21086883544922,68.91328430175781,47.44308853149414,87.82408905029297
2018-11-21,206.17990112304688,42.96763610839844,102.7716064453125,82.58748626708984,66.84310913085938,47.451805114746094,87.83341217041016
2018-11-23,207.5854034423828,43.22333908081055,102.88749694824219,82.7049331665039,66.92271423339844,47.38205337524414,88.70084381103516
2018-11-26,207.010009765625,43.09108352661133,103.28866577148438,83.06631469726562,66.75552368164062,47.09430694580078,88.74746704101562
2018-11-27,210.3681640625,43.531959533691406,103.80571746826172,83.77103424072266,67.71894836425781,47.61747741699219,88.64486694335938
2018-11-28,217.2826690673828,43.831748962402344,105.64220428466797,84.03304290771484,68.785888671875,47.8529052734375,90.90204620361328
2018-11-29,217.90524291992188,43.52959442138672,105.43717193603516,83.86137390136719,69.23973846435547,47.538997650146484,90.74347686767578
2018-11-30,218.1693878173828,44.79156494140625,108.7089614868164,85.38826751708984,68.89734649658203,47.33845520019531,91.0792465209961
2018-12-03,218.9240264892578,44.16057586669922,106.07013702392578,84.31314086914062,69.33528137207031,47.36461639404297,92.10523223876953
2018-12-04,213.5188751220703,44.06282424926758,105.01815795898438,84.30409240722656,68.0215072631836,47.19894027709961,89.3630599975586
2018-12-06,219.98056030273438,43.885074615478516,104.98941040039062,84.52093505859375,67.91002655029297,46.97222900390625,88.87541198730469
2018-12-07,212.1133270263672,43.627342224121094,104.0728530883789,83.52708435058594,67.32878875732422,47.120460510253906,87.39368438720703
2018-12-10,210.03797912597656,43.760658264160156,104.40533447265625,84.05109405517578,67.0580825805664,46.728084564208984,88.09703063964844
2018-12-11,213.6603546142578,44.02727508544922,105.3937759399414,84.84619140625,67.14567565917969,47.21638870239258,88.01261901855469
2018-12-12,214.88668823242188,43.74287796020508,105.13317108154297,84.95458984375,66.73958587646484,47.5913200378418,87.31865692138672
2018-12-13,213.66978454589844,43.96506118774414,106.34625244140625,87.17716979980469,67.15361785888672,47.7133903503418,87.17799377441406
2018-12-14,195.32232666015625,43.84952163696289,102.39250946044922,87.31268310546875,65.6885757446289,47.08558654785156,86.13703155517578
2018-12-17,190.76614379882812,42.95191955566406,101.42207336425781,83.81619262695312,64.81272888183594,46.1089973449707,85.12419891357422
2018-12-18,191.4830780029297,42.943031311035156,100.49653625488281,83.563232421875,59.852237701416016,46.1089973449707,85.41492462158203
2018-12-19,189.99264526367188,42.569766998291016,98.87911987304688,82.9036865234375,58.24335861206055,45.969482421875,84.91789245605469
2018-12-20,185.95529174804688,42.24982833862305,99.0318603515625,82.19898223876953,55.85023880004883,46.039241790771484,81.85128784179688
2018-12-21,183.49322509765625,42.27648162841797,98.32198333740234,82.18993377685547,53.52988052368164,45.56837844848633,81.71060180664062
2018-12-24,179.2200164794922,40.84564208984375,95.27580261230469,78.9283447265625,53.33583450317383,44.44355773925781,80.48210144042969
2018-12-26,187.3702392578125,41.71659469604492,97.34254455566406,81.39485931396484,54.05539321899414,45.45503234863281,84.78659057617188
2018-12-27,189.68133544921875,42.24094009399414,98.32198333740234,83.13858795166016,53.90987014770508,45.4811897277832,85.89320373535156
2018-12-28,190.58692932128906,41.94766616821289,99.16664123535156,82.3796615600586,54.38686752319336,45.35911560058594,86.39962005615234
2018-12-31,192.1622772216797,42.08096694946289,99.27449035644531,83.04824829101562,53.974552154541016,45.559654235839844,87.35616302490234
2019-01-02,193.15272521972656,41.707706451416016,98.1961898803711,82.47000885009766,54.41920852661133,45.43758773803711,87.53434753417969
2019-01-03,189.0587615966797,41.44997787475586,97.27965545654297,81.89178466796875,53.7158317565918,45.22831344604492,87.08419799804688
2019-01-04,194.54884338378906,42.27648162841797,99.27449035644531,83.563232421875,56.230228424072266,45.969482421875,87.62813568115234
2019-01-07,195.26573181152344,41.72547912597656,98.42081451416016,83.22895050048828,54.508140563964844,45.62942123413086,88.65971374511719
2019-01-08,196.7279052734375,42.19650650024414,99.36434173583984,83.53612518310547,54.87196350097656,45.638145446777344,89.27864837646484
2019-01-09,198.0013427734375,41.38776779174805,96.58773040771484,82.17184448242188,54.9043083190918,45.254486083984375,88.9879379272461
2019-01-10,198.6993865966797,41.832122802734375,97.18079376220703,82.3706283569336,55.09833908081055,45.47246170043945,89.05358123779297
2019-01-11,198.57681274414062,42.072086334228516,97.18977355957031,82.91272735595703,56.18979263305664,45.690460205078125,88.9410629272461
2019-01-14,197.15235900878906,41.90322494506836,96.43499755859375,82.35256958007812,56.28680419921875,45.12368392944336,89.0442123413086
2019-01-15,199.06729125976562,42.27648162841797,97.93560028076172,83.12957000732422,56.998287200927734,45.550941467285156,90.26333618164062
2019-01-16,198.26547241210938,41.69881820678711,97.35152435302734,82.55133056640625,57.200408935546875,44.992897033691406,90.35713195800781
2019-01-17,199.47293090820312,41.823238372802734,98.14228820800781,82.53948974609375,58.63142013549805,45.39399337768555,90.72286224365234
2019-01-18,201.48216247558594,42.31203842163086,98.90606689453125,83.24979400634766,59.65819549560547,45.62942123413086,91.65129089355469
2019-01-22,200.35960388183594,42.409793853759766,98.76229858398438,82.35736083984375,58.86588668823242,45.50734329223633,91.42623138427734
2019-01-23,200.06719970703125,42.898597717285156,99.4991226196289,86.3641357421875,59.82798385620117,46.07411575317383,92.57032775878906
